Damage App	A	T	T	T	0.8	유지: 이사 파손 접수·정산 관리 앱은 실재 업무 흐름
Damage Tips	A	T	T	T	0.75	유지: 파손 예방·처리 팁 콘텐츠로 명확
Deadbolt App	A	T	T	T	0.85	유지: 스마트 데드볼트 제어 앱은 보안·도어락 실재 카테고리
Deadbolt Tips	A	T	T	T	0.8	유지: 도어락·보안 팁 콘텐츠로 명확
Debit App	A	T	T	T	0.8	유지: 체크카드 지출 관리 앱은 금융 실재 카테고리이며 유명 핀테크 상표와 충돌 없음
Debit Tips	A	T	T	T	0.75	유지: 체크카드 사용 팁 콘텐츠로 명확
Deduction App	A	T	T	T	0.85	유지: 세금 공제 계산·관리 앱은 인사·급여 실재 카테고리
Deduction Tips	A	T	T	T	0.8	유지: 공제 활용 팁은 대표적 금융 콘텐츠 형태로 명확
Defect App	A	T	T	T	0.85	유지: 제품 결함 추적 앱은 제조 품질관리 실재 카테고리
Defect Tips	A	T	T	T	0.75	유지: 결함 감소 팁 콘텐츠로 명확
Dialect App	A	T	T	T	0.8	유지: 방언 학습·사전 앱은 통번역 교육의 실재 형태
Dialect Tips	A	T	T	T	0.75	유지: 방언 학습 팁 콘텐츠로 명확
Diaper App	A	T	T	T	0.8	유지: 기저귀 교환 기록·재고 알림 앱은 육아 트래커의 실재 기능
Diaper Tips	A	T	T	T	0.8	유지: 기저귀 사용 팁은 대표적 육아 콘텐츠로 명확
Dine App	A	T	T	T	0.8	유지: 외식 예약·관리 앱은 실재 카테고리이고 동명 해외 소규모 앱은 타 목적이라 충돌 아님
Dine Tips	A	T	T	T	0.75	유지: 외식·레스토랑 팁 콘텐츠로 명확
Discovery App	A	T	T	T	0.8	유지: 법률 증거개시(discovery) 문서 관리 앱으로 업계 맥락에서 의미가 명확하고 방송사 Discovery는 타 도메인이라 충돌 아님
Discovery Tips	A	T	T	T	0.75	유지: 증거개시 절차 팁 콘텐츠로 법률 실무에서 명확
Diving Diary	A	T	T	T	0.85	유지: 다이빙 로그 일지는 실재 카테고리이며 배치 내 동일 앵커 Journal 중복 없음
Diving Forecast	A	T	T	T	0.8	유지: 다이빙 해양 컨디션 예보는 실재 서비스 형태로 명확
Diving Guide	A	T	T	T	0.85	유지: 다이빙 스팟 가이드는 대표적 콘텐츠 형태
Diving Video	A	T	T	T	0.8	유지: 다이빙 강습 영상으로 구체 산출물을 지시하며 Guide와 매체가 다른 제품
Divorce Alert	R	T	F	T	0.75	반박: 같은 앵커의 Divorce Reminder와 기능어 Alert/Reminder가 모두 절차 기한 알림 제품을 가리키고 1차 사유도 둘 다 절차 기한 알림으로 동일 기술하므로 실질 동일 상품으로 Alert 쪽을 중복 판정
Divorce Calendar	A	T	T	T	0.85	유지: 이혼 절차 기한·일정 관리로 명확하고 알림 계열 중복으로 뒤집힌 Divorce Alert과 달리 달력 제품 자체
Divorce Journal	A	T	T	T	0.8	유지: 이혼 과정 기록 저널은 실재 셀프헬프 형태이며 배치 내 동일 앵커 Diary 중복 없음
Divorce Order	A	T	T	T	0.75	유지: 법원 명령 이행 관리는 실재 법률 문서 기반이며 Divorce Petition과 별개 문서
Divorce Petition	A	T	T	T	0.8	유지: 이혼 신청서 절차 관리로 실재 법률 문서 기반이고 Order와 별개 문서
Divorce Playbook	A	T	T	T	0.8	유지: 이혼 절차 대응 전략 가이드로 명확하며 배치 내 동일 앵커 가이드류 중복 없음
Divorce Reminder	A	T	T	T	0.85	유지: 절차 기한 알림 관리로 선례(Custody/Notary Reminder)가 확실하고 이번 중복 판정은 Alert 쪽에 부여해 유지
Divorce Timeline	A	T	T	T	0.7	유지: 절차 단계 경과 표시 제품으로 Divorce Calendar(날짜·기한 관리)와 실질 다른 제품이라 판단했으나 1차 사유가 동일 문구라 신뢰도는 낮춤
Downtime App	A	T	T	T	0.85	유지: 설비 다운타임 추적 앱은 제조 실재 카테고리
Downtime Tips	A	T	T	T	0.75	유지: 다운타임 감소 팁 콘텐츠로 명확
Drain App	A	T	T	T	0.8	유지: 배수 시설 점검·관리 앱은 배관 업계 실재 업무
Drain Tips	A	T	T	T	0.75	유지: 배수관 관리 팁 콘텐츠로 명확
Drayage App	A	T	T	T	0.8	유지: 컨테이너 드레이지 운송 관리는 물류 실재 업무이며 전용 관리 소프트웨어 카테고리가 존재
Drayage Tips	A	T	T	T	0.75	유지: 드레이지 운영 팁으로 도메인이 좁지만 물류 독자에게는 명확
Drum App	A	T	T	T	0.85	유지: 드럼 레슨·연습 앱은 음악 교육 실재 카테고리
Drum Tips	A	T	T	T	0.85	유지: 드럼 연주 팁은 대표적 콘텐츠 형태로 명확
Ductless App	A	T	T	T	0.8	유지: 덕트리스 미니스플릿 시공·관리 앱은 HVAC 실재 카테고리이고 Ductwork와 대상 설비가 다른 제품
Ductless Tips	A	T	T	T	0.75	유지: 미니스플릿 설치·관리 팁 콘텐츠로 명확
Ductwork App	A	T	T	T	0.8	유지: 덕트 시공·점검 관리 앱은 HVAC 실재 업무
Ductwork Tips	A	T	T	T	0.75	유지: 덕트 관리 팁 콘텐츠로 명확
Eczema Checker	A	T	T	T	0.85	유지: 습진 증상 체크 도구로 Checker 선례와 평행이며 유명 상표 충돌 없음
Eczema Diary	A	T	T	T	0.80	유지: 습진 일일 증상 기록 일지로 제품이 실재하고, 같은 배치 Eczema Record와는 매일 성찰형 일지 vs 치료 경과 기록물로 실질 다른 상품이라 중복 성립하지 않으며 상표 충돌 없음
Eczema Guide	A	T	T	T	0.85	유지: 습진 관리 지침 콘텐츠로 Guide가 구체 산출물을 지시하고 Diary·Record(기록)·Video(영상)와 제품 형태가 달라 중복 없음, 상표 무충돌
Eczema Helper	A	T	T	T	0.75	유지: 습진 관리 보조 도구로 Psoriasis/Arthritis Helper 업계 선례와 동일 패턴이고 Guide(콘텐츠)·Diary(기록)와 달리 상호작용 도구라 별개 상품
Eczema Record	A	T	T	T	0.72	유지: 습진 증상·치료 경과 기록 관리로 제품이 성립하고 Eczema Diary는 자기 성찰형 일지로 대상·용도가 구별되는 별개 상품이라 중복 아님
Eczema Video	A	T	T	T	0.78	유지: 습진 치료·관리 교육 영상 콘텐츠로 Guide(문서)와 형식이 다른 별개 상품이고 상표 문제 없음
Editor App	A	T	T	T	0.80	유지: 문서·이미지 편집 앱은 실재하는 대표 제품군이고 Editor는 일반 명사라 Microsoft Editor 등과도 혼동을 일으킬 이름이 아님
Editor Tips	A	T	T	T	0.80	유지: 편집 노하우 조언 콘텐츠로 Editor App(도구)과 다른 제품이며 Tips 관용구 자체로 대상이 명확함
Equipment App	A	T	T	T	0.85	유지: 광산 장비 대여·정비 관리 앱은 실재 제품이고 Equipment는 일반 명사라 상표 충돌 없음
Equipment Tips	A	T	T	T	0.82	유지: 장비 운용·정비 팁 콘텐츠로 Equipment App과 다른 상품이고 채굴 업계 독자가 대상을 바로 짐작함
Equity App	A	T	T	T	0.78	유지: 부동산 지분·홈에쿼티 관리 앱으로 real_estate 업계 독자가 짐작 가능한 실재 제품이고 지명 상표 충돌 없음
Equity Tips	A	T	T	T	0.80	유지: 부동산 지분 활용 조언 콘텐츠로 Equity App과 제품 형태가 다르고 명확성·상표 기준 모두 결함 없음
Estimate App	A	T	T	T	0.85	유지: 조경 공사 견적 산정·발행 앱은 실재하며 Quote App과 동일 선례가 있고 일반 명사 조합이라 상표 무충돌
Estimate Tips	A	T	T	T	0.82	유지: 견적 작성 노하우 콘텐츠로 Estimate App(도구)과 다른 상품이고 조경 업계 독자에게 명확함
Exam App	A	T	T	T	0.80	유지: 수의 시험·검진 일정 관리 앱으로 실재 제품이 성립하고 ExamSoft/Examity 등과 이름이 달라 상표 무충돌
Exam Tips	A	T	T	T	0.82	유지: 시험 준비 팁 콘텐츠로 Exam App과 다른 상품이며 세 기준 모두 결함 없음
Excavation App	A	T	T	T	0.85	유지: 굴착 공사 일정·장비 관리 앱은 실재 제품군이고 일반 기술 용어 조합이라 상표 충돌 없음
Excavation Tips	A	T	T	T	0.82	유지: 굴착 시공 팁 콘텐츠로 Excavation App과 다른 상품이고 대상과 기능의 결합이 자연스러움
Expense App	A	T	T	T	0.85	유지: 경비 지출 처리 앱은 대표적 실재 제품군이고 Expensify와 유사하지 않은 일반 명사 조합
Expense Tips	A	T	T	T	0.82	유지: 경비 관리·절약 팁 콘텐츠로 Expense App과 다른 상품이고 명확·무중복·무상표
Expiration App	A	T	T	T	0.85	유지: 약품 유통기한 추적 앱은 약국 실무에 실재하는 제품이고 Expiration이 가리키는 대상이 구체적
Expiration Tips	A	T	T	T	0.75	유지: 유통기한 임박 재고 관리 요령 콘텐츠로 약국 실무 대상이 성립하고 Expiration App과 다른 상품
Facial App	A	T	T	T	0.80	유지: 페이셜 시술 예약 관리 앱은 살롱 실무에 실재하고 Facial이 시술을 정확히 지시해 명확함
Facial Tips	A	T	T	T	0.82	유지: 페이셜·스킨케어 팁 콘텐츠로 Facial App과 다른 상품이고 상표 충돌 없음
Fence App	A	T	T	T	0.85	유지: 울타리 시공 견적·예약 앱은 실재하고 Fence가 대상을 정확히 지시해 명확함
Fence Tips	A	T	T	T	0.82	유지: 울타리 시공·유지 팁 콘텐츠로 Fence App과 다른 상품이고 세 기준 통과
Fertility Diary	A	T	T	T	0.85	유지: 배란·가임기 기록 일지는 실재 대표 제품군이고 Fertility Guide·Video와 제품 형태가 다름
Fertility Guide	A	T	T	T	0.85	유지: 불임 치료·가임 관리 지침 콘텐츠로 명확하고 Diary(기록)·Video(영상)와 실질 다른 상품
Fertility Video	A	T	T	T	0.80	유지: 가임·치료 교육 영상 콘텐츠로 Guide와 형식이 다른 별개 상품이며 상표 무충돌
Fertilizer App	A	T	T	T	0.85	유지: 비료 시비 계산·관리 앱은 농업 실무에 실재하고 Fertilizer가 대상을 정확히 지시
Fertilizer Tips	A	T	T	T	0.82	유지: 시비 요령 팁 콘텐츠로 Fertilizer App과 다른 상품이고 농업 독자에게 즉시 이해됨
Fieldtrip App	A	T	T	T	0.82	유지: 현장학습 계획·보호자 동의 관리 앱은 실재 제품이고 Fieldtrip이 대상을 정확히 지시
Fieldtrip Tips	A	T	T	T	0.78	유지: 현장학습 준비·운영 팁 콘텐츠로 Fieldtrip App과 다른 상품이고 명확성 충분
Firewall App	A	T	T	T	0.85	유지: 방화벽 설정·관리 앱은 보안 실무에 실재하고 일반 기술 용어 조합이라 상표 무충돌
Firewall Tips	A	T	T	T	0.82	유지: 방화벽 운영·보안 설정 팁 콘텐츠로 Firewall App과 다른 상품이고 결함 없음
Fishing App	A	T	T	T	0.85	유지: 낚시 기록·포인트 공유 앱은 Fishbrain류 실재 제품군이고 이름 자체는 일반 명사라 무충돌
Fishing Diary	A	T	T	T	0.85	유지: 조황·포인트 기록 일지는 실재하고 Fishing App은 통합 도구, Tips는 조언, Video는 영상으로 모두 별개 상품
Fishing Tips	A	T	T	T	0.82	유지: 낚시 기법·채비 팁 콘텐츠로 Fishing App과 다른 상품이고 명확성 충분
Fishing Video	A	T	T	T	0.80	유지: 낚시 기법 영상 콘텐츠로 Tips(글)와 형식이 다른 별개 상품이며 상표 무충돌
Fjord Review	A	T	T	T	0.75	유지: 피오르 투어·크루즈 후기 콘텐츠로 Review 관용구가 성립하고 Fjord Video와 형식이 다른 상품
Fjord Video	A	T	T	T	0.78	유지: 피오르 풍경·투어 영상 콘텐츠로 실관광 수요의 형식이고 Review와 별개 상품
Fleet App	A	T	T	T	0.82	유지: 항공 장비 관제 관리 앱은 실재하고 Google Fleet Engine과 이름·업계(물류 차량)가 달라 혼동 없음
Fleet Tips	A	T	T	T	0.80	유지: 플릿 운영 팁 콘텐츠로 Fleet App과 다른 상품이고 세 기준 통과
Fob App	A	T	T	T	0.80	유지: 출입 키 포브 발급·관리 앱은 도어보안 실무에 실재하고 Fob이 해당 업계에서 정확한 대상 지시
Fob Tips	A	T	T	T	0.75	유지: 키 포브 프로그래밍·관리 요령 콘텐츠로 Fob App과 다른 상품이고 자물쇠 업계 독자에게 명확함
Foreclosure App	A	T	T	T	0.85	유지: 경매·압류 물건 검색 관리 앱은 실재 제품군이고 Foreclosure이 대상을 정확히 지시
Foreclosure Tips	A	T	T	T	0.82	유지: 경매 투자·회피 팁 콘텐츠로 Foreclosure App과 다른 상품이고 상표 무충돌
Forwarder App	A	T	T	T	0.82	유지: 화물 포워딩 처리 관리 앱은 물류 실무에 실재하고 Forwarder가 업계 용어로 정확함
Forwarder Tips	A	T	T	T	0.80	유지: 포워딩 운임·서류 요령 콘텐츠로 Forwarder App과 다른 상품이고 명확성 충족
Fracture Diary	A	T	T	T	0.85	유지: 골절 재활 경과 기록 일지는 실재 제품이고 Fracture Video(영상)와 별개 상품
Fracture Video	A	T	T	T	0.78	유지: 골절 재활 운동 영상 콘텐츠로 Diary와 형식이 다르고 상표 충돌 없음
Fulfillment App	A	T	T	T	0.85	유지: 주문 풀필먼트 추적 관리 앱은 이커머스 실무에 실재하는 대표 제품군이고 상표 무충돌
Fulfillment Tips	A	T	T	T	0.82	유지: 풀필먼트 비용·프로세스 절감 팁 콘텐츠로 Fulfillment App과 다른 상품
Fundraising App	A	T	T	T	0.85	유지: 모금 캠페인 개설·관리 앱은 비영리 실무에 실재하고 일반 명사 조합이라 무충돌
Fundraising Tips	A	T	T	T	0.82	유지: 모금 전략 팁 콘텐츠로 Fundraising App과 다른 상품이고 명확·무중복
Garment App	A	T	T	T	0.80	유지: 의류 수선·관리 이력 앱은 세탁 업계 실무에 성립하고 Garment가 대상을 정확히 지시
Garment Tips	A	T	T	T	0.78	유지: 옷 관리·보관 팁 콘텐츠로 Garment App과 다른 상품이고 세 기준 통과
Garnishment Tips	A	T	T	T	0.78	유지: 급여 압류 처리 절차 팁 콘텐츠로 HR 실무 대상이 성립하고 이번 배치에 동일 앵커 중복이 없음
Geyser Predictor	A	T	T	T	0.82	유지: 간헐천 분출 시각 예측 도구는 Old Faithful류 실재 제품이고 Predictor가 구체 기능을 지시
Geyser Review	A	T	T	T	0.72	유지: 간헐천 관람 투어 후기 콘텐츠로 Review 관용구가 성립하고 Geyser Video와 형식이 다른 별개 상품
Geyser Video	A	T	T	T	0.78	유지: 간헐천 분출 영상 콘텐츠로 실검색 수요의 형식이며 Predictor·Review와 별개 상품
Glamping App	A	T	T	T	0.82	유지: 글램핑장 검색·예약 앱은 실재 제품군이고 Glamping Hub와 이름이 달라 혼동 없음
Glamping Review	A	T	T	T	0.78	유지: 글램핑 숙소 후기 콘텐츠로 App·Tips·Video와 형식이 모두 다른 별개 상품
Glamping Tips	A	T	T	T	0.80	유지: 글램핑 준비·예약 팁 콘텐츠로 Glamping App과 다른 상품이고 명확성 충족
Glamping Video	A	T	T	T	0.75	유지: 글램핑장 소개 영상 콘텐츠로 Review(글)와 형식이 다른 별개 상품이며 상표 무충돌
Golf App	A	T	T	T	0.85	유지: 골프 스코어·부킹 관리 앱은 실재 대표 제품군이고 일반 명사 조합이라 무충돌
Golf Diary	A	T	T	T	0.82	유지: 라운드·스코어 기록 일지는 실재하고 Golf App은 도구, Tips는 조언, Video는 영상으로 별개 상품
Golf Tips	A	T	T	T	0.82	유지: 스윙·코스 관리 팁 콘텐츠로 Golf App과 다른 상품이고 세 기준 통과
Golf Video	A	T	T	T	0.80	유지: 골프 레슨 영상 콘텐츠로 Tips(글)와 형식이 다른 별개 상품이며 상표 무충돌
Grievance App	A	T	T	T	0.82	유지: 민원·직장 고충 접수 처리 관리 앱은 HR 실무에 실재하고 Grievance가 절차를 정확히 지시
Grievance Tips	A	T	T	T	0.80	유지: 고충 처리 절차·대응 팁 콘텐츠로 Grievance App과 다른 상품이고 명확성 충족
Grooming App	A	T	T	T	0.85	유지: 반려동물 미용 예약 관리 앱은 실재 제품이고 Grooming이 수의 업계에서 대상을 정확히 지시
Grooming Tips	A	T	T	T	0.82	유지: 반려동물 그루밍 팁 콘텐츠로 Grooming App과 다른 상품이고 상표 무충돌
Guardianship Nomination	A	T	T	T	0.70	유지: 후견인 지정 서류 준비·관리는 실재하는 법률 문서 업무로 Nomination이 Immigration Petition 선례처럼 구체 법률 행위를 지시해 명확하고(과거 반박된 Guardianship Number와 달리 결합이 성립) 중복·상표 결함 없음
Haulage App	A	T	T	T	0.82	유지: 광산 화물 운송 관리 앱은 실재 제품이고 Haulage가 채굴 업계 용어로 정확함
Haulage Tips	A	T	T	T	0.78	유지: 운송·하역 안전 요령 팁 콘텐츠로 Haulage App과 다른 상품이고 명확성 충족
Headlight App	A	T	T	T	0.82	유지: 헤드라이트 교체·수리 서비스 예약 앱은 자동차 관리 실재 제품이고 Windshield App 승인 선례와 동일 패턴
Headlight Tips	A	T	T	T	0.8	유지: 헤드라이트 관리·교체 팁 콘텐츠로 자동차 업계에서 명확한 실재 형태이고 중복·상표 근거 없음
Heartburn Diary	A	T	T	T	0.85	유지: 속쓰림 발생·유발 요인 기록 일지로 명확한 실재 형태이고 동일 앵커 Video와 기능어가 달라 중복 아님
Heartburn Video	A	T	T	T	0.78	유지: 속쓰림 완화·식이 영상 가이드로 구체적 콘텐츠 서비스를 형성하며 Diary와 다른 제품이고 상표 없음
Hiking App	A	T	T	T	0.85	유지: 등산 코스·기록 관리 앱은 여행 업계 실재 제품군이고 세 기준 결함 없음
Hiking Tips	A	T	T	T	0.8	유지: 등산 팁 콘텐츠는 App과 다른 제품이고 명확성·상표 문제 없음
Honeymoon App	A	T	T	T	0.8	유지: 허니문 일정·예약 관리 앱으로 결혼 서비스 업계 실재 제품이고 결함 없음
Honeymoon Tips	A	T	T	T	0.8	유지: 허니문 준비 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Hygiene App	A	T	T	T	0.8	유지: 치과 위생 리콜·점검 관리 앱은 던탈 업계 실재 제품군이고 반박 근거 없음
Hygiene Tips	A	T	T	T	0.8	유지: 위생 관리 팁 콘텐츠로 App과 다른 제품이고 명확하며 상표 근거 없음
Hypertension Diary	A	T	T	T	0.85	유지: 혈압 측정치 기록 일지로 명확한 실재 형태이고 Video와 다른 제품
Hypertension Video	A	T	T	T	0.78	유지: 고혈압 관리·생활 영상 가이드로 콘텐츠 서비스를 형성하고 Diary와 중복 아님
Immigration Advisory	A	T	T	T	0.78	유지: 이민 절차 자문·안내 콘텐츠로 법률 업계 명확한 제품이고 세 기준 통과
Immigration Brief	A	T	T	T	0.75	유지: 이민 뉴스 브리핑으로 동일 앵커 Bulletin(비자 공고 트래커)과 실질 다른 제품이며 결함 없음
Immigration Bulletin	A	T	T	T	0.75	유지: Visa Bulletin 공고 확인·요약 콘텐츠는 실재하는 별도 제품으로 Brief와 구분되고 정부 문서명이라 상표 충돌 아님
Immigration Extension	A	T	T	T	0.75	유지: 체류·비자 연기 신청 절차 관리로 Deadline형 절차 기능어가 실재 서비스를 형성하며 결함 없음
Immigration Kit	A	T	T	T	0.78	유지: 이민 서류 준비 키트로 구체적 산출물을 지시하고 중복·상표 근거 없음
Immigration Manual	A	T	T	T	0.78	유지: 이민 절차 안내 매뉴얼 콘텐츠로 명확하며 동일 앵커 타 기능어와 제품이 다름
Immigration Message	R	T	F	T	0.72	반박: 같은 배치 Immigration Notification과 동일 앵커에 Message/Notification 동의어 쌍이며 1차 사유 둘 다 알림 관리로 실질 동일 상품
Immigration Notification	A	T	T	T	0.75	유지: 이민 절차·사건 상태 알림 시스템이 Message보다 표준적 명칭이라 동의어 쌍의 대표로 유지
Immigration Petition	A	T	T	T	0.8	유지: 이민 신청서·청원서 작성 관리는 실재하는 업무 도구이고 세 기준 통과
Immigration Plan	A	T	T	T	0.75	유지: 비자 절차 로드맵·체크리스트 플래너로 실재 서비스를 형성하고 중복·상표 근거 없음
Incident App	A	T	T	T	0.8	유지: 요양시설 사고 보고·대응 관리 앱은 시니어케어 실재 제품군이고 반박 근거 없음
Incident Tips	A	T	T	T	0.8	유지: 사고 대응·예방 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Insomnia Calculator	A	T	T	T	0.85	유지: 취침·기상 시간 계산기는 널리 실재하는 도구로 명확성이 뚜렷하고 결함 없음
Insomnia Checker	A	T	T	T	0.78	유지: 수면 질·불면 증상 자가 체크로 Calculator(시간 계산)와 다른 제품이며 상표 없음
Insomnia Diary	A	T	T	T	0.85	유지: 수면 기록 일지는 실재하는 대표 형태이고 세 기준 결함 없음
Insomnia Guide	A	T	T	T	0.8	유지: 불면 개선 가이드 콘텐츠로 명확하며 동일 앵커 타 도구와 제품이 다름
Insomnia Helper	A	T	T	T	0.78	유지: 수면 루틴 관리 도우미 앱으로 실재하는 카테고리이고 중복·상표 근거 없음
Insomnia Message	A	T	T	T	0.75	유지: 취침 루틴 리마인드 메시지로 동일 앵커에 Alert/Notification 형제 기능어가 없어 중복 아님
Insomnia Record	A	T	T	T	0.78	유지: 수면 기록물 관리로 Recorder(녹음 도구)와 기록물 vs 도구로 다른 제품
Insomnia Recorder	A	T	T	T	0.8	유지: 코골이·수면 중 소리 녹음기는 실재하는 앱 형태로 Record와 다른 제품이며 결함 없음
Insomnia Video	A	T	T	T	0.78	유지: 불면 개선 영상 가이드로 콘텐츠 서비스를 형성하고 중복·상표 근거 없음
Installment App	A	T	T	T	0.8	유지: 할부 결제 일정 관리 앱은 금융 업계 실재 제품이고 결함 없음
Installment Tips	A	T	T	T	0.8	유지: 할부 관리 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Insulation App	A	T	T	T	0.8	유지: 단열 시공·점검 관리 앱은 건설 업계 실재 제품이고 반박 근거 없음
Insulation Tips	A	T	T	T	0.8	유지: 단열 시공 팁 콘텐츠로 App과 다른 제품이고 명확하며 상표 없음
Insulin App	A	T	T	T	0.75	유지: 인슐린 투여 기록 관리 앱으로 실재하며 Tracker는 용량 추적 특화로 별개 카테고리 유지
Insulin Diary	A	T	T	T	0.85	유지: 투여 기록 일지는 당뇨 관리 실재 형태이고 세 기준 결함 없음
Insulin Tips	A	T	T	T	0.8	유지: 인슐린 주입·보관 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Insulin Tracker	A	T	T	T	0.78	유지: 투여량·주기 추적 도구로 App(포괄 관리)과 구분되는 실재 제품이고 결함 없음
Insulin Video	A	T	T	T	0.78	유지: 인슐린 주입법 교육 영상은 실재하는 콘텐츠 형태이고 중복·상표 없음
Insurance App	A	T	T	T	0.75	유지: 약국 보험 청구·자격 확인 앱은 실재하는 제품으로 약업계 맥락에서 명확
Insurance Tips	A	T	T	T	0.75	유지: 약국 보험 청구 팁 콘텐츠로 App과 다른 제품이며 결함 없음
Intermodal App	A	T	T	T	0.8	유지: 복합운송 화물 관리 앱은 물류 실재 제품이고 반박 근거 없음
Intermodal Tips	A	T	T	T	0.8	유지: 복합운송 운영 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Interviewer Login	A	T	T	T	0.75	유지: 면접관이 일정·평가에 접속하는 포털 로그인은 채용 업계 실재하는 서비스 형태로 청중 명확
Invite App	A	T	T	T	0.8	유지: 초대장 제작·발송 관리 앱은 실재하는 제품이고 결함 없음
Invite Tips	A	T	T	T	0.8	유지: 초대장 작성 팁 콘텐츠로 App과 다른 제품이며 중복·상표 없음
Itinerary App	A	T	T	T	0.85	유지: 여행 일정 관리 앱은 실재하는 대표 제품이고 반박 근거 없음
Itinerary Tips	A	T	T	T	0.8	유지: 여행 일정 짜기 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Jobsite App	A	T	T	T	0.8	유지: 건설 현장 관리 앱은 실재하는 제품군이고 jobsite는 해당 업계 일반 명사라 상표 충돌 없음
Jobsite Tips	A	T	T	T	0.8	유지: 현장 운영 팁 콘텐츠로 App과 다른 제품이며 결함 없음
Judge Timetable	A	T	T	T	0.75	유지: 재판 일정 캘린더 관리로 법원 일정 SaaS를 형성하고 중복·상표 근거 없음
Jury App	A	T	T	T	0.8	유지: 배심 통지·참석 관리 앱은 실재하는 제품이고 세 기준 결함 없음
Jury Calendar	A	T	T	T	0.75	유지: 배심 심리 일정 캘린더로 App의 통지 관리와 달리 일정 조회 특화라 별개 제품
Jury Tips	A	T	T	T	0.8	유지: 배심 참여 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Jury Tracker	A	T	T	T	0.75	유지: 배심 참여 상태 추적 도구는 실재 형태이며 App은 포괄 관리로 구분돼 중복 아님
Kitten App	A	T	T	T	0.8	유지: 새끼 고양이 성장·예방접종 기록 앱은 수의업 실재 제품이고 결함 없음
Kitten Tips	A	T	T	T	0.8	유지: 새끼 고양이 돌봄 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Knowledge App	A	T	T	T	0.8	유지: 지식 베이스 구축 앱은 고객지원 업계 실재 제품이고 knowledge는 일반 명사라 상표 없음
Knowledge Tips	A	T	T	T	0.8	유지: 지식 관리 모범 사례 팁 콘텐츠로 App과 다른 제품이며 결함 없음
Landmark App	A	T	T	T	0.8	유지: 랜드마크 안내·탐색 앱은 여행 실재 제품이고 반박 근거 없음
Landmark Tips	A	T	T	T	0.8	유지: 랜드마크 관광 팁 콘텐츠로 App과 다른 제품이며 세 기준 통과
Lane App	A	T	T	T	0.78	유지: 물류 노선·운송선 관리 앱은 실재 제품이고 lane은 업계 일반 명사로 상표 충돌 없음
Lane Tips	A	T	T	T	0.75	유지: 운송선 계약·운영 팁 콘텐츠로 App과 다른 제품이며 결함 없음
Lawsuit Alert	A	T	T	T	0.78	유지: 소송 일정 알림 시스템으로 동의어 알림 계열 쌍의 대표가 되는 명확한 실재 제품
Lawsuit Calendar	A	T	T	T	0.78	유지: 소송 일정 캘린더는 Timeline(단계 타임라인)과 달리 날짜 관리 특화로 별개 제품
Lawsuit Ledger	A	T	T	T	0.78	유지: 소송 비용 장부 관리로 구체적 도구를 형성하고 중복·상표 근거 없음
Lawsuit Map	A	T	T	T	0.78	유지: 소송 통계 지도 콘텐츠로 Map 관용구가 실재 서비스를 형성하며 결함 없음
Lawsuit Portal	A	T	T	T	0.78	유지: 소송 진행 확인 포털은 실재하는 접근 형태이고 중복·상표 없음
Lawsuit Reminder	R	T	F	T	0.72	반박: 같은 배치 Lawsuit Alert와 동일 앵커에 기한·일정 알림이라는 실질 동일 상품이며 Alert가 알림 계열 대표로 유지됨
Lawsuit Timeline	A	T	T	T	0.75	유지: 소송 절차 단계 타임라인 관리로 Calendar(날짜)와 다른 제품이며 결함 없음
Lawyer Calculator	A	T	T	T	0.8	유지: 변호사 수수료 계산기로 구체적 도구를 형성하고 중복·상표 근거 없음
Lawyer Deadline	A	T	T	T	0.85	유지: 법률 절차 기한 관리는 실재하는 대표 법률 SaaS 형태이고 세 기준 결함 없음
Lawyer Guide	A	T	T	T	0.8	유지: 법률 절차 안내 가이드 콘텐츠로 명확하며 동일 앵커 타 도구와 제품이 다름
Lawyer Kit	A	T	T	T	0.78	유지: 법률 문서 준비 키트로 구체적 산출물을 지시하며 중복·상표 근거 없음
Lawyer Markup	A	T	T	T	0.8	유지: 법률 문서 마크업·레드라인 도구는 실재하는 카테고리고 Markup이 구체적 업무 산출물을 지시해 legal 맥락에서 명확하며, 배치 내 동일 앵커 중복과 유명 브랜드 충돌 없음.
Lawyer Message	A	T	T	T	0.75	유지: 사건 진행을 클라이언트에게 안내하는 법률 사무소 메시징 앱은 실재하고, Lawyer Notification과는 안내 커뮤니케이션과 트리거 알림이라는 별개 제품 카테고리로 구분돼 중복 아님.
Lawyer Notification	A	T	T	T	0.75	유지: 법률 사건·기한 알림은 deadline tracking 소프트웨어로 실재하는 카테고리고, Lawyer Message와는 푸시 알림이라는 별개 전달·기능으로 구분돼 중복 아님, 브랜드 충돌 없음.
Lawyer Template	A	T	T	T	0.8	유지: 법률 문서 템플릿 관리는 실재하는 제품군이고 Template이 구체적 산출물을 지시해 명확하며, 배치 내 같은 앵커 중복과 유명 브랜드 충돌 없음.
